"timeStamp","posterID","name","postID","subjectText","commentText","filename"
"08/07/18(Tue)10:51:39","No ID","Anonymous","102124557","No Subject Text Provided","<a href=""#p102124454"" class=""quotelink"">&gt;&gt;102124454</a><br>This. I wouldn&#039;t be one bit surprised if this &#039;heckling&#039; was done so they could milk more waaaah-I&#039;m-a-victim shit","No File Posted"
"08/07/18(Tue)10:52:38","No ID","Anonymous","102124581","No Subject Text Provided","<a href=""#p102122302"" class=""quotelink"">&gt;&gt;102122302</a><br><a href=""#p102122532"" class=""quotelink"">&gt;&gt;102122532</a><br><a href=""#p102122585"" class=""quotelink"">&gt;&gt;102122585</a><br><span class=""quote"">&gt;this thing is genetically female</span><br>There has got to be something in the food and water. Seriously.","No File Posted"
"08/07/18(Tue)10:53:45","No ID","Anonymous","102124620","No Subject Text Provided","<a href=""#p102124353"" class=""quotelink"">&gt;&gt;102124353</a><br>This is true but Sam Hyde is still fucking terrible 99% of the time just like MDE. World Peace was only six episodes long but it still only managed to have one or maybe two good skits in the entire thing. I&#039;ll give him one thing, he&#039;s a smart guy for latching onto the alt-right thing and running with it. He&#039;s convinced a whole generation of angry nazi larping 15 year olds that the emperer, in fact, does have clothes. Good for him.","No File Posted"
"08/07/18(Tue)10:54:23","No ID","Anonymous","102124637","No Subject Text Provided","<a href=""#p102122302"" class=""quotelink"">&gt;&gt;102122302</a><br>Where was this from???","No File Posted"
"08/07/18(Tue)10:54:54","No ID","Anonymous","102124655","No Subject Text Provided","<a href=""#p102124581"" class=""quotelink"">&gt;&gt;102124581</a><br><br><span class=""quote"">&gt;this thing is genetically female</span><br><br>Honest question: Would you either fuck her, or would you fuck a hot shemale? We&#039;re talking smoking how shemale now and you got to drink her sap and everything? Would you if you had to, or would you be &quot;straight&quot; and fuck the dyke to remain straight?","No File Posted"
"08/07/18(Tue)10:55:42","No ID","Anonymous","102124676","No Subject Text Provided","<a href=""#p102124581"" class=""quotelink"">&gt;&gt;102124581</a><br>there is anon","bendy legs - 1533653742957.jpg"
"08/07/18(Tue)10:56:21","No ID","Anonymous","102124702","No Subject Text Provided","<a href=""#p102124676"" class=""quotelink"">&gt;&gt;102124676</a><br>where do you even get pants like that","No File Posted"
"08/07/18(Tue)10:56:56","No ID","Anonymous","102124721","No Subject Text Provided","why do you keep reposting this unfunnny cunt? are you actually into her or something?","No File Posted"
"08/07/18(Tue)10:57:03","No ID","Anonymous","102124723","No Subject Text Provided","<a href=""#p102122932"" class=""quotelink"">&gt;&gt;102122932</a><br>I don&#039;t believe you. What was the joke?","No File Posted"
"08/07/18(Tue)10:57:35","No ID","Anonymous","102124745","No Subject Text Provided","<a href=""#p102122585"" class=""quotelink"">&gt;&gt;102122585</a><br><span class=""quote"">&gt;want to be a man</span><br><span class=""quote"">&gt;blatantly hit on girl in front of her chad bf</span><br><span class=""quote"">&gt;he beats the shit out of you</span><br><span class=""quote"">&gt;&quot;waaah, how come nobody stopped him?&quot;</span><br><br>Eh, probably because they couldn&#039;t tell you were actually a woman? You can get your tits cut off, pump yourself full of testo, fuck, you could even get some cutting edge dick transplant surgery. But that female entitlement isn&#039;t going to be as easy to get rid of.","No File Posted"
"08/07/18(Tue)10:58:03","No ID","Anonymous","102124758","No Subject Text Provided","<a href=""#p102124676"" class=""quotelink"">&gt;&gt;102124676</a><br>what bodytype is that","No File Posted"
"08/07/18(Tue)10:58:25","No ID","Anonymous","102124769","No Subject Text Provided","<a href=""#p102124702"" class=""quotelink"">&gt;&gt;102124702</a><br>They&#039;re re-purposed smoke stack covers.","No File Posted"
"08/07/18(Tue)10:59:03","No ID","Anonymous","102124783","No Subject Text Provided","<a href=""#p102124655"" class=""quotelink"">&gt;&gt;102124655</a><br>If I absolutely had to, I mean seriously no other choice, and that faggot trap looked like pic related. Then I would go with the most feminine looking of the two.","604891e758643e60dec00163b19c6075--wolf-youtubers - 1533653943721.jpg"
"08/07/18(Tue)10:59:25","No ID","Anonymous","102124793","No Subject Text Provided","<a href=""#p102124723"" class=""quotelink"">&gt;&gt;102124723</a><br>Go and disbelieve, it happened. Oh the joke was about him failing as a man to bed the sort of women that he liked, something like that.","No File Posted"
"08/07/18(Tue)10:59:25","No ID","Anonymous","102124794","No Subject Text Provided","<a href=""#p102124745"" class=""quotelink"">&gt;&gt;102124745</a><br>wait is this what she actually talks about?","1533616266936 - 1533653965010.jpg"
"08/07/18(Tue)10:59:44","No ID","Anonymous","102124797","No Subject Text Provided","<a href=""#p102123981"" class=""quotelink"">&gt;&gt;102123981</a><br>I hope he demanded his money back and got it.","No File Posted"
"08/07/18(Tue)11:00:03","No ID","Anonymous","102124804","No Subject Text Provided","<a href=""#p102124794"" class=""quotelink"">&gt;&gt;102124794</a><br>yup","No File Posted"
"08/07/18(Tue)11:00:09","No ID","Anonymous","102124810","No Subject Text Provided","<a href=""#p102124655"" class=""quotelink"">&gt;&gt;102124655</a><br>I&#039;d kill myself at the gate.","No File Posted"
"08/07/18(Tue)11:02:03","No ID","Anonymous","102124863","No Subject Text Provided","<a href=""#p102124783"" class=""quotelink"">&gt;&gt;102124783</a><br><br><span class=""quote"">&gt; Then I would go with the most feminine looking of the two.</span><br><br>You already made the choice to fuck the shemale, you don&#039;t need to justify it any further. Hot shemales are practically a straight desire anyway. Sorry, a dick just isn&#039;t gross on a chick. Not sorry.","No File Posted"
"08/07/18(Tue)11:02:55","No ID","Anonymous","102124886","No Subject Text Provided","<a href=""#p102122302"" class=""quotelink"">&gt;&gt;102122302</a><br><span class=""quote"">&gt;I&#039;ve never experienced real oppression in my life</span>","No File Posted"
"08/07/18(Tue)11:03:26","No ID","Anonymous","102124905","No Subject Text Provided","<a href=""#p102124655"" class=""quotelink"">&gt;&gt;102124655</a><br>You don&#039;t have to threaten me with the thought of bumping uglies with this fat ugly bulldyke to make me want to bang a smoking hot shemale.","No File Posted"
"08/07/18(Tue)11:04:20","No ID","Anonymous","102124927","No Subject Text Provided","<a href=""#p102124886"" class=""quotelink"">&gt;&gt;102124886</a><br>Let&#039;s face it, unironically the only people who feel oppression these days are white men, as society caters to everyone else.","No File Posted"
"08/07/18(Tue)11:04:30","No ID","Anonymous","102124933","No Subject Text Provided","<a href=""#p102124274"" class=""quotelink"">&gt;&gt;102124274</a><br>Thanks for this, christ that was hilarious.","1422199349244 - 1533654270873.png"
"08/07/18(Tue)11:05:12","No ID","Anonymous","102124956","No Subject Text Provided","<a href=""#p102124927"" class=""quotelink"">&gt;&gt;102124927</a><br>maybe <br>but not to a great degree either<br>but more than white women that&#039;s for sure","No File Posted"
"08/07/18(Tue)11:05:16","No ID","Anonymous","102124959","No Subject Text Provided","<a href=""#p102124745"" class=""quotelink"">&gt;&gt;102124745</a><br><br>According to the interview the guy first thought she was a dude, then realized she was a woman, then thought about it for a minute and realized she was a wannabe-male woman and kicked the shit out of her. <br>Sounds like that gender equality she wants so badly.","No File Posted"
"08/07/18(Tue)11:05:24","No ID","Anonymous","102124965","No Subject Text Provided","<a href=""#p102124905"" class=""quotelink"">&gt;&gt;102124905</a><br><br>Based and dickpilled<br>(really, that was the best answer)","No File Posted"
"08/07/18(Tue)11:06:46","No ID","Anonymous","102124999","No Subject Text Provided","<a href=""#p102123034"" class=""quotelink"">&gt;&gt;102123034</a>","1530583654751 - 1533654406437.gif"
"08/07/18(Tue)11:08:56","No ID","Anonymous","102125042","No Subject Text Provided","<span class=""quote"">&gt;this is considered the pinnacle of Australian comedy</span>","1475502731298 - 1533654536939.gif"
"08/07/18(Tue)11:10:55","No ID","Anonymous","102125099","No Subject Text Provided","<a href=""#p102125042"" class=""quotelink"">&gt;&gt;102125042</a><br>no its not","demi braaaaaaapppppppppp - 1533654655602.jpg"
"08/07/18(Tue)11:11:11","No ID","Anonymous","102125109","No Subject Text Provided","<a href=""#p102123245"" class=""quotelink"">&gt;&gt;102123245</a>","1497131082497 - 1533654671239.jpg"
"08/07/18(Tue)11:11:19","No ID","Anonymous","102125112","No Subject Text Provided","<a href=""#p102124274"" class=""quotelink"">&gt;&gt;102124274</a><br>In fairness, about half of Jimmy&#039;s act is heckling the crowd himself without them needing to even shout shit at him first. But yeah, that is the way to deal with them. He doesn&#039;t get bitter or butthurt or violently angry. He just takes the absolute piss out of them and everyone has a good time. That&#039;s a stand up comedian, not a professional victim.","No File Posted"
"08/07/18(Tue)11:13:35","No ID","Anonymous","102125166","No Subject Text Provided","<a href=""#p102124620"" class=""quotelink"">&gt;&gt;102124620</a><br> You need to leave","No File Posted"
"08/07/18(Tue)11:14:51","No ID","Anonymous","102125210","No Subject Text Provided","<a href=""#p102122302"" class=""quotelink"">&gt;&gt;102122302</a><br><span class=""quote"">&gt;I feel a little bit like a nose being lectured by a fart</span><br><br>Isn&#039;t that a pretty stupid analogy for xir to make xis point with? Complaining about healthy and natural behavior of others just because it&#039;s immediately and temporarily unpleasant to you, but ultimately irrelevant?","No File Posted"
"08/07/18(Tue)11:15:38","No ID","Anonymous","102125225","No Subject Text Provided","<a href=""#p102124959"" class=""quotelink"">&gt;&gt;102124959</a><br>Link to interview?","No File Posted"
"08/07/18(Tue)11:15:43","No ID","Anonymous","102125226","No Subject Text Provided","<a href=""#p102125166"" class=""quotelink"">&gt;&gt;102125166</a><br>You need to work on your jokes and stop making shitty youtube vlogs in your car, Sam.","No File Posted"
"08/07/18(Tue)11:16:32","No ID","Anonymous","102125252","No Subject Text Provided","<span class=""quote"">&gt;So anyway, I was crossing the street and this guy, this guy he</span><br><span class=""quote"">&gt;HE FUCKING RAPED ME HE RAPED ME AND STOLE MY INNOCENCE HE TOOK EVETYTHING FROM ME</span>","No File Posted"
"08/07/18(Tue)11:19:05","No ID","Anonymous","102125312","No Subject Text Provided","<a href=""#p102125252"" class=""quotelink"">&gt;&gt;102125252</a><br><br>*canned M*A*S*H* laughter*<br><br>Someone needs to sneak in an old laugh track into her shows. I&#039;d consider paying their bail!","No File Posted"
"08/07/18(Tue)11:20:58","No ID","Anonymous","102125361","No Subject Text Provided","<a href=""#p102125042"" class=""quotelink"">&gt;&gt;102125042</a><br>neighbours is considered pinnacle of australian television","No File Posted"
"08/07/18(Tue)11:21:12","No ID","Anonymous","102125364","No Subject Text Provided","where are the booty pics? I have the feeling she&#039;s rocking a nice round behind","No File Posted"
"08/07/18(Tue)11:22:25","No ID","Anonymous","102125408","No Subject Text Provided","<a href=""#p102124655"" class=""quotelink"">&gt;&gt;102124655</a><br>I would gas both","No File Posted"
"08/07/18(Tue)11:22:43","No ID","Anonymous","102125421","No Subject Text Provided","<a href=""#p102125225"" class=""quotelink"">&gt;&gt;102125225</a><br>https://www.newyorker.com/culture/c<wbr>ulture-desk/the-comedian-forcing-st<wbr>and-up-to-confront-the-metoo-era","file - 1533655363073.png"
"08/07/18(Tue)11:23:12","No ID","Anonymous","102125436","No Subject Text Provided","<a href=""#p102123835"" class=""quotelink"">&gt;&gt;102123835</a><br>based","1445716929351 - 1533655392639.jpg"
"08/07/18(Tue)11:23:31","No ID","Anonymous","102125444","No Subject Text Provided","<a href=""#p102125364"" class=""quotelink"">&gt;&gt;102125364</a>","1323028764592 - 1533655411038.jpg"
"08/07/18(Tue)11:24:57","No ID","Anonymous","102125484","No Subject Text Provided","<a href=""#p102125421"" class=""quotelink"">&gt;&gt;102125421</a><br>Thank you.<br>I still have no idea if the event happened or not. Good job, liberals(present company excluded). Nice world you&#039;re remaking.","No File Posted"
"08/07/18(Tue)11:27:59","No ID","Anonymous","102125571","No Subject Text Provided","<a href=""#p102125421"" class=""quotelink"">&gt;&gt;102125421</a><br><span class=""quote"">&gt;try your hardest to look and act like a dude</span><br><span class=""quote"">&gt;breaks boundaries that most males agree you shouldn&#039;t break</span><br><span class=""quote"">&gt;suffer the consequences of breaking said boundary on the same level a real man would suffer</span><br><span class=""quote"">&gt;blames society for not protecting you</span>","1526393687593 - 1533655679755.png"
"08/07/18(Tue)11:28:45","No ID","Anonymous","102125600","No Subject Text Provided","<a href=""#p102122932"" class=""quotelink"">&gt;&gt;102122932</a><br>r/thathappened","1532555470486 - 1533655725918.png"
"08/07/18(Tue)11:28:57","No ID","Anonymous","102125604","No Subject Text Provided","<a href=""#p102125421"" class=""quotelink"">&gt;&gt;102125421</a><br>I&#039;m curious how she reacted to the initial confrontation. I bet if she apologized and said she thought she was single, he would have backed off. She probably mouthed off.","No File Posted"
"08/07/18(Tue)11:29:22","No ID","Anonymous","102125614","No Subject Text Provided","<a href=""#p102125210"" class=""quotelink"">&gt;&gt;102125210</a><br>It&#039;s basically like she made a joke at her own expense without even realising it. There&#039;s smelling someone&#039;s fart and crinkling up your nose to block the smell and then there&#039;s smelling someone&#039;s fart and throwing a nuclear temper tantrum over it. Just like there&#039;s being hit on by a guy and telling him you&#039;re not interested, and there&#039;s being hit on by a guy and have a meltdown where you call him a rapist and act like he commited a hate crime just by making eye contact with you. Feminism will fuck your shit right up. The funniest part is that she honestly does seem like the kind of person who would make a massive fuss over someone farting in the same room as her. Because, you know, she&#039;s a WOMYN and she&#039;s entitled to never have to smell other people&#039;s farts.","No File Posted"
"08/07/18(Tue)11:30:02","No ID","Anonymous","102125641","No Subject Text Provided","<a href=""#p102125600"" class=""quotelink"">&gt;&gt;102125600</a><br><br>It happened and for a few minutes, I was the comedy king. Felt good, man.","No File Posted"
"08/07/18(Tue)11:30:03","No ID","Anonymous","102125642","No Subject Text Provided","<a href=""#p102124655"" class=""quotelink"">&gt;&gt;102124655</a><br>Celibacy is the more noble option.","No File Posted"
"08/07/18(Tue)11:30:47","No ID","Anonymous","102125672","No Subject Text Provided","<a href=""#p102122532"" class=""quotelink"">&gt;&gt;102122532</a><br>Looks like a guy working at NASA during the 60s","No File Posted"
"08/07/18(Tue)11:32:18","No ID","Anonymous","102125723","No Subject Text Provided","<a href=""#p102125642"" class=""quotelink"">&gt;&gt;102125642</a><br>There&#039;s no point to that unless you&#039;re a monk. In fact, I&#039;d wager having sex with a shemale would be more mind-expanding than concentrating on what some other person wants you to do, in order for you to &quot;be yourself.&quot;","No File Posted"
"08/07/18(Tue)11:34:13","No ID","Anonymous","102125807","No Subject Text Provided","<a href=""#p102125723"" class=""quotelink"">&gt;&gt;102125723</a><br>Or you could just not be a homo","No File Posted"
"08/07/18(Tue)11:34:46","No ID","Anonymous","102125834","No Subject Text Provided","<a href=""#p102125421"" class=""quotelink"">&gt;&gt;102125421</a><br>she definitely wrote this herself","No File Posted"
"08/07/18(Tue)11:36:06","No ID","Anonymous","102125879","No Subject Text Provided","<a href=""#p102125807"" class=""quotelink"">&gt;&gt;102125807</a><br>These days just going along with regular society is gay, so who cares. As long as &quot;she&quot; is disease-free, what&#039;s the problem? Dicks are more fun than gashes anyway.","No File Posted"
"08/07/18(Tue)11:38:10","No ID","Anonymous","102125951","No Subject Text Provided","<a href=""#p102122302"" class=""quotelink"">&gt;&gt;102122302</a><br><a href=""#p102122532"" class=""quotelink"">&gt;&gt;102122532</a><br>I don&#039;t get this meme is she&#039;s like the new Amy Schumer or something?","No File Posted"
"08/07/18(Tue)11:38:24","No ID","Anonymous","102125961","No Subject Text Provided","<a href=""#p102122302"" class=""quotelink"">&gt;&gt;102122302</a><br><span class=""quote"">&gt;yeah anyway so i got raped the other day</span>","norm standup - 1533656304131.jpg"
"08/07/18(Tue)11:38:28","No ID","Anonymous","102125964","No Subject Text Provided","<a href=""#p102124419"" class=""quotelink"">&gt;&gt;102124419</a><br><span class=""quote"">&gt;that 19 yr. old zoomer</span>","zoomzoom - 1533656308163.png"
"08/07/18(Tue)11:38:45","No ID","Anonymous","102125974","No Subject Text Provided","<a href=""#p102125421"" class=""quotelink"">&gt;&gt;102125421</a><br><span class=""quote"">&gt;the author is a turbodyke</span><br><br>oh no no no","donegan - 1533656325110.png"
"08/07/18(Tue)11:39:09","No ID","Anonymous","102125993","No Subject Text Provided","<a href=""#p102124959"" class=""quotelink"">&gt;&gt;102124959</a><br>you mean allegedly beat the shit out of her","No File Posted"
"08/07/18(Tue)11:39:40","No ID","Anonymous","102126014","No Subject Text Provided","<a href=""#p102124758"" class=""quotelink"">&gt;&gt;102124758</a><br>The &quot;boyega&quot;","No File Posted"
"08/07/18(Tue)11:40:02","No ID","Anonymous","102126030","No Subject Text Provided","<a href=""#p102122532"" class=""quotelink"">&gt;&gt;102122532</a><br><span class=""quote"">&gt;this is a 7/10 in australia</span>","No File Posted"
"08/07/18(Tue)11:40:12","No ID","Anonymous","102126034","No Subject Text Provided","<a href=""#p102123835"" class=""quotelink"">&gt;&gt;102123835</a><br> based","No File Posted"
"08/07/18(Tue)11:40:33","No ID","Anonymous","102126049","No Subject Text Provided","<a href=""#p102125951"" class=""quotelink"">&gt;&gt;102125951</a><br>Christ, she almost makes me miss Amy. At least Amy made an attempt to be funny no matter how bad.","No File Posted"
"08/07/18(Tue)11:40:34","No ID","Anonymous","102126051","No Subject Text Provided","<a href=""#p102125951"" class=""quotelink"">&gt;&gt;102125951</a><br>She&#039;s the Anticomedian, an unholy powerhouse meant to dominate through sanctioned politically correct &quot;jokes&quot;. I am starting to think that she honestly wants to destroy comedy because she&#039;s angry that she&#039;s a fat dyke.","No File Posted"
"08/07/18(Tue)11:40:46","No ID","Anonymous","102126062","No Subject Text Provided","<a href=""#p102123835"" class=""quotelink"">&gt;&gt;102123835</a><br>This anecdote is funnier than her whole stand up","No File Posted"
"08/07/18(Tue)11:41:26","No ID","Anonymous","102126088","No Subject Text Provided","I can sleep at night because history will not be kind to abominations like this.","No File Posted"
"08/07/18(Tue)11:42:40","No ID","Anonymous","102126132","No Subject Text Provided","<a href=""#p102126088"" class=""quotelink"">&gt;&gt;102126088</a><br>The left has already won. It&#039;s pointless to even try anymore.","No File Posted"
"08/07/18(Tue)11:42:51","No ID","Anonymous","102126141","No Subject Text Provided","<a href=""#p102126088"" class=""quotelink"">&gt;&gt;102126088</a><br>i admire your optimism","No File Posted"
"08/07/18(Tue)11:44:14","No ID","Anonymous","102126181","No Subject Text Provided","<a href=""#p102124026"" class=""quotelink"">&gt;&gt;102124026</a><br>needs caps lock desu","No File Posted"
"08/07/18(Tue)11:44:18","No ID","Anonymous","102126186","No Subject Text Provided","<a href=""#p102126088"" class=""quotelink"">&gt;&gt;102126088</a><br>Czeched <br><br>Let&#039;s hope she kills herself.","No File Posted"
"08/07/18(Tue)11:44:57","No ID","Anonymous","102126210","No Subject Text Provided","is she this anticomedy? <br><br>is the fact that it is not funny meant to be funny? is the joke is that it is not funny?","pull that shit up - 1533656697161.jpg"
"08/07/18(Tue)11:49:01","No ID","Anonymous","102126325","No Subject Text Provided","are there any deepfakes of her yet?","No File Posted"
"08/07/18(Tue)11:51:20","No ID","Anonymous","102126397","No Subject Text Provided","<a href=""#p102124026"" class=""quotelink"">&gt;&gt;102124026</a><br>Some hero needs to make a super cut of all the violent stuff that she claims was done to her which ends with Gilbert shouting<br><br><span class=""quote"">&gt;THE ARISTOCRATS!</span>","No File Posted"
"08/07/18(Tue)11:52:05","No ID","Anonymous","102126425","No Subject Text Provided","<a href=""#p102125571"" class=""quotelink"">&gt;&gt;102125571</a><br>she converted to being a male incel unironically","No File Posted"
"08/07/18(Tue)11:52:41","No ID","Anonymous","102126445","No Subject Text Provided","<a href=""#p102126210"" class=""quotelink"">&gt;&gt;102126210</a><br>She&#039;s truly the new Andy Kaufman","1472816625457 - 1533657161734.jpg"
"08/07/18(Tue)11:53:03","No ID","Anonymous","102126466","No Subject Text Provided","<a href=""#p102126210"" class=""quotelink"">&gt;&gt;102126210</a><br>https://www.yahoo.com/news/m/a58ba9<wbr>bd-0dc0-30a6-b102-06a3040051c3/ss_a<wbr>lleged-ms-13-kingpin-pleads.html<br><br><span class=""quote"">&gt;&quot;Alleged MS-13 kingpin pleads with judge to improve jail conditions&quot;</span><br><br>Now that&#039;s comedy!","No File Posted"
"08/07/18(Tue)11:53:16","No ID","Anonymous","102126470","No Subject Text Provided","<a href=""#p102126210"" class=""quotelink"">&gt;&gt;102126210</a><br>No, the joke is that she “quit” comedy in this special, so wasn’t funny for the second half of it after she had “retired”, but because of the “success” of the special she it returning to “comedy”, which means she’ll just be an SJW preacher that people clap for","No File Posted"
"08/07/18(Tue)11:53:28","No ID","Anonymous","102126478","No Subject Text Provided","<a href=""#p102123504"" class=""quotelink"">&gt;&gt;102123504</a><br><span class=""quote"">&gt;Natasha Leggero</span><br><span class=""quote"">&gt;Those aussie chicks from Katering Show</span><br><span class=""quote"">&gt;Whitney Cummings (she&#039;s a hit and miss though)</span>","No File Posted"
"08/07/18(Tue)11:53:46","No ID","Anonymous","102126486","No Subject Text Provided","<span class=""quote"">&gt;lesbians hate men</span><br><span class=""quote"">&gt;dress like men</span><br>Why?","No File Posted"
"08/07/18(Tue)11:55:40","No ID","Anonymous","102126545","No Subject Text Provided","<a href=""#p102126486"" class=""quotelink"">&gt;&gt;102126486</a><br><br>Seriously? It&#039;s penis envy. They&#039;re angry because they need a dick to fuck women and they don&#039;t have one. Make sense now? That has been an open secret since lesbians were invented.","No File Posted"
"08/07/18(Tue)12:00:15","No ID","Anonymous","102126698","No Subject Text Provided","<a href=""#p102124676"" class=""quotelink"">&gt;&gt;102124676</a><br>How the fuck do you rape that thing? She is like 200 pounds easy","No File Posted"
"08/07/18(Tue)12:05:07","No ID","Anonymous","102126839","No Subject Text Provided","<a href=""#p102126698"" class=""quotelink"">&gt;&gt;102126698</a><br>As it turns out, rape in this case probably means noogies or forcing her to hit herself while asking why she was doing it.","No File Posted"
"08/07/18(Tue)12:05:11","No ID","Anonymous","102126842","No Subject Text Provided","<a href=""#p102124274"" class=""quotelink"">&gt;&gt;102124274</a><br><br><span class=""quote"">&gt;not the Kramer outburst</span><br><br>Do you even SuBvErT?","No File Posted"
"08/07/18(Tue)12:06:46","No ID","Anonymous","102126895","No Subject Text Provided","<a href=""#p102123932"" class=""quotelink"">&gt;&gt;102123932</a><br><span class=""quote"">&gt;Female comedy lived and died with Joan Rivers.</span><br>this is the truth","No File Posted"
"08/07/18(Tue)12:09:19","No ID","Anonymous","102126972","No Subject Text Provided","<a href=""#p102124959"" class=""quotelink"">&gt;&gt;102124959</a><br><br>Don&#039;t tell me what he thought!","980x - 1533658159271.jpg"
"08/07/18(Tue)12:11:20","No ID","Anonymous","102127027","No Subject Text Provided","<a href=""#p102123835"" class=""quotelink"">&gt;&gt;102123835</a><br><span class=""quote"">&gt;WHERE&#039;S THE BLOODY JOKES</span>","butthurt aussie - 1533658280609.jpg"
"08/07/18(Tue)12:14:59","No ID","Anonymous","102127123","No Subject Text Provided","<a href=""#p102123835"" class=""quotelink"">&gt;&gt;102123835</a><br><span class=""quote"">&gt;MORDHI</span>","No File Posted"
"08/07/18(Tue)12:18:46","No ID","Anonymous","102127230","No Subject Text Provided","<span class=""quote"">&gt;you know whats funny about comedy?</span><br><span class=""quote"">&gt;nothing</span>","No File Posted"
"08/07/18(Tue)12:27:16","No ID","Anonymous","102127490","No Subject Text Provided","<a href=""#p102123932"" class=""quotelink"">&gt;&gt;102123932</a><br><span class=""quote"">&gt;TFW had no idea Joan Rivers was actually funny my whole life</span><br><span class=""quote"">&gt;Watched some of her stuff recently</span><br>Fuck what a loss.","No File Posted"
"08/07/18(Tue)12:27:40","No ID","Anonymous","102127502","No Subject Text Provided","<a href=""#p102123926"" class=""quotelink"">&gt;&gt;102123926</a><br>not even that.<br>there&#039;s no statue of limitations on rape here in Australia.<br>She can still go to the Police and report it. Don&#039;t know why she hasn&#039;t,","No File Posted"
"08/07/18(Tue)12:27:40","No ID","Anonymous","102127504","No Subject Text Provided","<a href=""#p102125421"" class=""quotelink"">&gt;&gt;102125421</a><br><span class=""quote"">&gt;“I hate Picasso,” she says, “but you’re not allowed to.” In his forties, the painter—married, famous, and at the height of his artistic career—carried on an affair with a teen-age girl named Marie-Thérèse Walter. “Does it matter?” Gadsby asks. “Yeah, it does matter.” Picasso later said of his affair with Walter, “It was perfect. I was in my prime, she was in her prime.” Gadsby goes on to explain the obvious, that no girl is in her prime in her teen years; to Picasso, a woman’s prime was nothing more than the prime of her attractiveness to him. Picasso was the founder of Cubism, the artistic movement that allowed multiple perspectives to be simultaneously represented on a canvas. “Any of those perspectives a woman’s?” Gadsby asks.</span>","1511894524573 - 1533659260916.jpg"
